,net_grid_draw_kwh,biomass_el_prod_kwh,Mainkofen
2023-12-01 12:00:00,929.29,787.3046052631579,-1716.594605263158
2023-12-01 13:00:00,886.04,787.3046052631579,-1673.344605263158
2023-12-01 14:00:00,884.4,787.3046052631579,-1671.7046052631579
2023-12-01 15:00:00,837.01,787.3046052631579,-1624.3146052631578
2023-12-01 16:00:00,851.765,787.3046052631579,-1639.0696052631579
2023-12-01 17:00:00,861.635,787.3046052631579,-1648.9396052631578
2023-12-01 18:00:00,861.475,787.3046052631579,-1648.779605263158
2023-12-01 19:00:00,808.49,787.3046052631579,-1595.7946052631578
2023-12-01 20:00:00,774.7049999999999,787.3046052631579,-1562.009605263158
2023-12-01 21:00:00,742.71,787.3046052631579,-1530.014605263158
2023-12-01 22:00:00,725.0699999999999,787.3046052631579,-1512.3746052631577
2023-12-01 23:00:00,707.97,787.3046052631579,-1495.2746052631578
2023-12-02 00:00:00,696.235,787.3046052631579,-1483.539605263158
2023-12-02 01:00:00,688.21,787.3046052631579,-1475.514605263158
2023-12-02 02:00:00,692.14,787.3046052631579,-1479.4446052631579
2023-12-02 03:00:00,689.29,787.3046052631579,-1476.594605263158
2023-12-02 04:00:00,696.825,787.3046052631579,-1484.1296052631578
2023-12-02 05:00:00,732.97,787.3046052631579,-1520.2746052631578
2023-12-02 06:00:00,797.29,787.3046052631579,-1584.594605263158
2023-12-02 07:00:00,846.525,787.3046052631579,-1633.8296052631579
2023-12-02 08:00:00,867.785,787.3046052631579,-1655.0896052631579
2023-12-02 09:00:00,890.365,787.3046052631579,-1677.6696052631578
2023-12-02 10:00:00,851.475,787.3046052631579,-1638.779605263158
2023-12-02 11:00:00,822.7850000000001,787.3046052631579,-1610.0896052631579
2023-12-02 12:00:00,823.235,787.3046052631579,-1610.539605263158
2023-12-02 13:00:00,858.045,787.3046052631579,-1645.3496052631579
2023-12-02 14:00:00,840.695,787.3046052631579,-1627.999605263158
2023-12-02 15:00:00,793.325,787.3046052631579,-1580.6296052631578
2023-12-02 16:00:00,825.68,787.3046052631579,-1612.9846052631578
2023-12-02 17:00:00,841.655,787.3046052631579,-1628.9596052631578
2023-12-02 18:00:00,813.315,787.3046052631579,-1600.619605263158
2023-12-02 19:00:00,800.05,787.3046052631579,-1587.3546052631577
2023-12-02 20:00:00,791.44,787.3046052631579,-1578.744605263158
2023-12-02 21:00:00,775.615,787.3046052631579,-1562.9196052631578
2023-12-02 22:00:00,762.165,787.3046052631579,-1549.469605263158
2023-12-02 23:00:00,732.86,787.3046052631579,-1520.164605263158
2023-12-03 00:00:00,726.125,787.3046052631579,-1513.429605263158
2023-12-03 01:00:00,707.26,787.3046052631579,-1494.5646052631578
2023-12-03 02:00:00,698.925,787.3046052631579,-1486.2296052631577
2023-12-03 03:00:00,704.375,787.3046052631579,-1491.679605263158
2023-12-03 04:00:00,712.945,787.3046052631579,-1500.249605263158
2023-12-03 05:00:00,748.515,787.3046052631579,-1535.8196052631579
2023-12-03 06:00:00,802.265,787.3046052631579,-1589.5696052631579
2023-12-03 07:00:00,857.04,787.3046052631579,-1644.344605263158
2023-12-03 08:00:00,882.365,787.3046052631579,-1669.6696052631578
2023-12-03 09:00:00,883.51,787.3046052631579,-1670.8146052631578
2023-12-03 10:00:00,831.97,787.3046052631579,-1619.2746052631578
2023-12-03 11:00:00,807.09,787.3046052631579,-1594.394605263158
2023-12-03 12:00:00,837.155,787.3046052631579,-1624.4596052631578
2023-12-03 13:00:00,822.16,787.3046052631579,-1609.4646052631579
2023-12-03 14:00:00,819.5,787.3046052631579,-1606.804605263158
2023-12-03 15:00:00,791.4449999999999,787.3046052631579,-1578.7496052631577
2023-12-03 16:00:00,820.585,787.3046052631579,-1607.889605263158
2023-12-03 17:00:00,855.895,787.3046052631579,-1643.199605263158
2023-12-03 18:00:00,839.435,787.3046052631579,-1626.739605263158
2023-12-03 19:00:00,826.815,787.3046052631579,-1614.119605263158
2023-12-03 20:00:00,809.335,787.3046052631579,-1596.639605263158
2023-12-03 21:00:00,768.6,787.3046052631579,-1555.904605263158
2023-12-03 22:00:00,685.155,787.3046052631579,-1472.4596052631578
2023-12-03 23:00:00,644.945,787.3046052631579,-1432.249605263158
2023-12-04 00:00:00,627.21,787.3046052631579,-1414.514605263158
2023-12-04 01:00:00,622.15,787.3046052631579,-1409.4546052631579
2023-12-04 02:00:00,618.06,787.3046052631579,-1405.364605263158
2023-12-04 03:00:00,620.785,787.3046052631579,-1408.0896052631579
2023-12-04 04:00:00,632.725,787.3046052631579,-1420.029605263158
2023-12-04 05:00:00,662.96,787.3046052631579,-1450.264605263158
2023-12-04 06:00:00,728.21,787.3046052631579,-1515.514605263158
2023-12-04 07:00:00,878.96,787.3046052631579,-1666.264605263158
2023-12-04 08:00:00,1036.925,787.3046052631579,-1824.2296052631577
2023-12-04 09:00:00,1087.4299999999998,787.3046052631579,-1874.7346052631578
2023-12-04 10:00:00,1052.3899999999999,787.3046052631579,-1839.6946052631579
2023-12-04 11:00:00,1007.54,787.3046052631579,-1794.844605263158
2023-12-04 12:00:00,975.4449999999999,787.3046052631579,-1762.7496052631577
2023-12-04 13:00:00,987.15,787.3046052631579,-1774.4546052631579
2023-12-04 14:00:00,1017.875,787.3046052631579,-1805.179605263158
2023-12-04 15:00:00,963.96,787.3046052631579,-1751.264605263158
2023-12-04 16:00:00,935.77,787.3046052631579,-1723.074605263158
2023-12-04 17:00:00,935.1949999999999,787.3046052631579,-1722.4996052631577
2023-12-04 18:00:00,921.155,787.3046052631579,-1708.4596052631578
2023-12-04 19:00:00,906.29,787.3046052631579,-1693.594605263158
2023-12-04 20:00:00,844.49,787.3046052631579,-1631.7946052631578
2023-12-04 21:00:00,786.505,787.3046052631579,-1573.809605263158
2023-12-04 22:00:00,737.605,787.3046052631579,-1524.909605263158
2023-12-04 23:00:00,712.22,787.3046052631579,-1499.5246052631578
2023-12-05 00:00:00,694.21,787.3046052631579,-1481.514605263158
2023-12-05 01:00:00,691.0550000000001,787.3046052631579,-1478.3596052631578
2023-12-05 02:00:00,660.54,787.3046052631579,-1447.844605263158
2023-12-05 03:00:00,669.765,787.3046052631579,-1457.0696052631579
2023-12-05 04:00:00,678.85,787.3046052631579,-1466.154605263158
2023-12-05 05:00:00,714.51,787.3046052631579,-1501.8146052631578
2023-12-05 06:00:00,762.645,787.3046052631579,-1549.949605263158
2023-12-05 07:00:00,988.75,787.3046052631579,-1776.054605263158
2023-12-05 08:00:00,1107.03,787.3046052631579,-1894.3346052631578
2023-12-05 09:00:00,1132.77,787.3046052631579,-1920.074605263158
2023-12-05 10:00:00,825.24,787.3046052631579,-1612.5446052631578
2023-12-05 11:00:00,1005.265,787.3046052631579,-1792.5696052631579
2023-12-05 12:00:00,996.665,787.3046052631579,-1783.969605263158
